0.0, 2887, 0, 3611, 0,
0.010101010101010102, 2013, 1, 3610, 874,
0.020202020202020204, 1870, 1, 3610, 1017,
0.030303030303030304, 1797, 1, 3610, 1090,
0.04040404040404041, 1757, 1, 3610, 1130,
0.05050505050505051, 1732, 1, 3610, 1155,
0.06060606060606061, 1708, 1, 3610, 1179,
0.07070707070707072, 1695, 1, 3610, 1192,
0.08080808080808081, 1679, 1, 3610, 1208,
0.09090909090909091, 1664, 1, 3610, 1223,
0.10101010101010102, 1650, 1, 3610, 1237,
0.11111111111111112, 1641, 1, 3610, 1246,
0.12121212121212122, 1633, 1, 3610, 1254,
0.13131313131313133, 1627, 1, 3610, 1260,
0.14141414141414144, 1622, 1, 3610, 1265,
0.15151515151515152, 1616, 1, 3610, 1271,
0.16161616161616163, 1611, 1, 3610, 1276,
0.17171717171717174, 1602, 1, 3610, 1285,
0.18181818181818182, 1596, 1, 3610, 1291,
0.19191919191919193, 1585, 1, 3610, 1302,
0.20202020202020204, 1574, 1, 3610, 1313,
0.21212121212121213, 1571, 1, 3610, 1316,
0.22222222222222224, 1559, 1, 3610, 1328,
0.23232323232323235, 1543, 1, 3610, 1344,
0.24242424242424243, 1528, 1, 3610, 1359,
0.25252525252525254, 1507, 1, 3610, 1380,
0.26262626262626265, 1478, 1, 3610, 1409,
0.27272727272727276, 1452, 1, 3610, 1435,
0.2828282828282829, 1425, 1, 3610, 1462,
0.29292929292929293, 1378, 1, 3610, 1509,
0.30303030303030304, 1331, 1, 3610, 1556,
0.31313131313131315, 1273, 1, 3610, 1614,
0.32323232323232326, 1227, 1, 3610, 1660,
0.33333333333333337, 1166, 1, 3610, 1721,
0.3434343434343435, 1106, 1, 3610, 1781,
0.3535353535353536, 1045, 1, 3610, 1842,
0.36363636363636365, 978, 1, 3610, 1909,
0.37373737373737376, 917, 1, 3610, 1970,
0.38383838383838387, 853, 1, 3610, 2034,
0.393939393939394, 775, 1, 3610, 2112,
0.4040404040404041, 717, 1, 3610, 2170,
0.4141414141414142, 638, 1, 3610, 2249,
0.42424242424242425, 549, 1, 3610, 2338,
0.43434343434343436, 495, 1, 3610, 2392,
0.4444444444444445, 426, 1, 3610, 2461,
0.4545454545454546, 388, 1, 3610, 2499,
0.4646464646464647, 350, 1, 3610, 2537,
0.4747474747474748, 308, 1, 3610, 2579,
0.48484848484848486, 256, 1, 3610, 2631,
0.494949494949495, 229, 1, 3610, 2658,
0.5050505050505051, 202, 1, 3610, 2685,
0.5151515151515152, 169, 1, 3610, 2718,
0.5252525252525253, 140, 1, 3610, 2747,
0.5353535353535354, 117, 1, 3610, 2770,
0.5454545454545455, 101, 1, 3610, 2786,
0.5555555555555556, 86, 1, 3610, 2801,
0.5656565656565657, 71, 1, 3610, 2816,
0.5757575757575758, 56, 1, 3610, 2831,
0.5858585858585859, 41, 1, 3610, 2846,
0.595959595959596, 31, 1, 3610, 2856,
0.6060606060606061, 23, 1, 3610, 2864,
0.6161616161616162, 22, 1, 3610, 2865,
0.6262626262626263, 21, 1, 3610, 2866,
0.6363636363636365, 4, 1, 3610, 2883,
0.6464646464646465, 2, 1, 3610, 2885,
0.6565656565656566, 1, 1, 3610, 2886,
0.6666666666666667, 0, 1, 3610, 2887,
0.6767676767676768, 0, 1, 3610, 2887,
0.686868686868687, 0, 1, 3610, 2887,
0.696969696969697, 0, 1, 3610, 2887,
0.7070707070707072, 0, 1, 3610, 2887,
0.7171717171717172, 0, 1, 3610, 2887,
0.7272727272727273, 0, 1, 3610, 2887,
0.7373737373737375, 0, 1, 3610, 2887,
0.7474747474747475, 0, 1, 3610, 2887,
0.7575757575757577, 0, 1, 3610, 2887,
0.7676767676767677, 0, 1, 3610, 2887,
0.7777777777777778, 0, 1, 3610, 2887,
0.787878787878788, 0, 1, 3610, 2887,
0.797979797979798, 0, 1, 3610, 2887,
0.8080808080808082, 0, 1, 3610, 2887,
0.8181818181818182, 0, 1, 3610, 2887,
0.8282828282828284, 0, 1, 3610, 2887,
0.8383838383838385, 0, 1, 3610, 2887,
0.8484848484848485, 0, 1, 3610, 2887,
0.8585858585858587, 0, 1, 3610, 2887,
0.8686868686868687, 0, 1, 3610, 2887,
0.8787878787878789, 0, 1, 3610, 2887,
0.888888888888889, 0, 1, 3610, 2887,
0.8989898989898991, 0, 1, 3610, 2887,
0.9090909090909092, 0, 1, 3610, 2887,
0.9191919191919192, 0, 1, 3610, 2887,
0.9292929292929294, 0, 1, 3610, 2887,
0.9393939393939394, 0, 1, 3610, 2887,
0.9494949494949496, 0, 1, 3610, 2887,
0.9595959595959597, 0, 1, 3610, 2887,
0.9696969696969697, 0, 1, 3610, 2887,
0.9797979797979799, 0, 1, 3610, 2887,
0.98989898989899, 0, 1, 3610, 2887,
1.0, 0, 1, 3610, 2887,
