0.0, 2887, 0, 3611, 0,
0.010101010101010102, 470, 0, 3611, 2417,
0.020202020202020204, 324, 0, 3611, 2563,
0.030303030303030304, 255, 0, 3611, 2632,
0.04040404040404041, 214, 0, 3611, 2673,
0.05050505050505051, 188, 0, 3611, 2699,
0.06060606060606061, 166, 0, 3611, 2721,
0.07070707070707072, 154, 0, 3611, 2733,
0.08080808080808081, 138, 0, 3611, 2749,
0.09090909090909091, 124, 0, 3611, 2763,
0.10101010101010102, 112, 0, 3611, 2775,
0.11111111111111112, 104, 0, 3611, 2783,
0.12121212121212122, 96, 0, 3611, 2791,
0.13131313131313133, 91, 0, 3611, 2796,
0.14141414141414144, 88, 0, 3611, 2799,
0.15151515151515152, 83, 0, 3611, 2804,
0.16161616161616163, 82, 0, 3611, 2805,
0.17171717171717174, 80, 0, 3611, 2807,
0.18181818181818182, 78, 0, 3611, 2809,
0.19191919191919193, 73, 0, 3611, 2814,
0.20202020202020204, 69, 0, 3611, 2818,
0.21212121212121213, 67, 0, 3611, 2820,
0.22222222222222224, 64, 0, 3611, 2823,
0.23232323232323235, 60, 0, 3611, 2827,
0.24242424242424243, 60, 0, 3611, 2827,
0.25252525252525254, 57, 0, 3611, 2830,
0.26262626262626265, 55, 0, 3611, 2832,
0.27272727272727276, 50, 0, 3611, 2837,
0.2828282828282829, 48, 0, 3611, 2839,
0.29292929292929293, 43, 0, 3611, 2844,
0.30303030303030304, 42, 0, 3611, 2845,
0.31313131313131315, 40, 0, 3611, 2847,
0.32323232323232326, 38, 0, 3611, 2849,
0.33333333333333337, 38, 0, 3611, 2849,
0.3434343434343435, 37, 0, 3611, 2850,
0.3535353535353536, 36, 0, 3611, 2851,
0.36363636363636365, 34, 0, 3611, 2853,
0.37373737373737376, 30, 0, 3611, 2857,
0.38383838383838387, 30, 0, 3611, 2857,
0.393939393939394, 30, 0, 3611, 2857,
0.4040404040404041, 26, 0, 3611, 2861,
0.4141414141414142, 26, 0, 3611, 2861,
0.42424242424242425, 24, 0, 3611, 2863,
0.43434343434343436, 22, 0, 3611, 2865,
0.4444444444444445, 22, 0, 3611, 2865,
0.4545454545454546, 22, 0, 3611, 2865,
0.4646464646464647, 22, 0, 3611, 2865,
0.4747474747474748, 22, 0, 3611, 2865,
0.48484848484848486, 22, 0, 3611, 2865,
0.494949494949495, 22, 0, 3611, 2865,
0.5050505050505051, 21, 0, 3611, 2866,
0.5151515151515152, 20, 0, 3611, 2867,
0.5252525252525253, 18, 0, 3611, 2869,
0.5353535353535354, 17, 0, 3611, 2870,
0.5454545454545455, 17, 0, 3611, 2870,
0.5555555555555556, 17, 0, 3611, 2870,
0.5656565656565657, 17, 0, 3611, 2870,
0.5757575757575758, 17, 0, 3611, 2870,
0.5858585858585859, 17, 0, 3611, 2870,
0.595959595959596, 17, 0, 3611, 2870,
0.6060606060606061, 17, 0, 3611, 2870,
0.6161616161616162, 17, 0, 3611, 2870,
0.6262626262626263, 17, 0, 3611, 2870,
0.6363636363636365, 1, 0, 3611, 2886,
0.6464646464646465, 0, 0, 3611, 2887,
0.6565656565656566, 0, 0, 3611, 2887,
0.6666666666666667, 0, 0, 3611, 2887,
0.6767676767676768, 0, 0, 3611, 2887,
0.686868686868687, 0, 0, 3611, 2887,
0.696969696969697, 0, 0, 3611, 2887,
0.7070707070707072, 0, 0, 3611, 2887,
0.7171717171717172, 0, 0, 3611, 2887,
0.7272727272727273, 0, 0, 3611, 2887,
0.7373737373737375, 0, 0, 3611, 2887,
0.7474747474747475, 0, 0, 3611, 2887,
0.7575757575757577, 0, 0, 3611, 2887,
0.7676767676767677, 0, 0, 3611, 2887,
0.7777777777777778, 0, 0, 3611, 2887,
0.787878787878788, 0, 0, 3611, 2887,
0.797979797979798, 0, 0, 3611, 2887,
0.8080808080808082, 0, 0, 3611, 2887,
0.8181818181818182, 0, 0, 3611, 2887,
0.8282828282828284, 0, 0, 3611, 2887,
0.8383838383838385, 0, 0, 3611, 2887,
0.8484848484848485, 0, 0, 3611, 2887,
0.8585858585858587, 0, 0, 3611, 2887,
0.8686868686868687, 0, 0, 3611, 2887,
0.8787878787878789, 0, 0, 3611, 2887,
0.888888888888889, 0, 0, 3611, 2887,
0.8989898989898991, 0, 0, 3611, 2887,
0.9090909090909092, 0, 0, 3611, 2887,
0.9191919191919192, 0, 0, 3611, 2887,
0.9292929292929294, 0, 0, 3611, 2887,
0.9393939393939394, 0, 0, 3611, 2887,
0.9494949494949496, 0, 0, 3611, 2887,
0.9595959595959597, 0, 0, 3611, 2887,
0.9696969696969697, 0, 0, 3611, 2887,
0.9797979797979799, 0, 0, 3611, 2887,
0.98989898989899, 0, 0, 3611, 2887,
1.0, 0, 0, 3611, 2887,
