2022-03-26 13:50:59,095  [INFO]  Epoch: 15  Loss: 0.24906,  Dice-Coef:  0.75094  (train_2022.py:  81)
2022-03-26 13:53:57,259  [INFO]  Epoch: 16  Loss: 0.08539,  Dice-Coef:  0.91461  (train_2022.py:  55)
2022-03-26 13:55:03,570  [INFO]  Epoch: 16  Loss: 0.23008,  Dice-Coef:  0.76992  (train_2022.py:  81)
2022-03-26 13:58:02,177  [INFO]  Epoch: 17  Loss: 0.08495,  Dice-Coef:  0.91505  (train_2022.py:  55)
2022-03-26 13:59:10,203  [INFO]  Epoch: 17  Loss: 0.22561,  Dice-Coef:  0.77439  (train_2022.py:  81)
2022-03-26 14:02:10,263  [INFO]  Epoch: 18  Loss: 0.08461,  Dice-Coef:  0.91539  (train_2022.py:  55)
2022-03-26 14:03:18,405  [INFO]  Epoch: 18  Loss: 0.21411,  Dice-Coef:  0.78589  (train_2022.py:  81)
2022-03-26 14:06:19,218  [INFO]  Epoch: 19  Loss: 0.08368,  Dice-Coef:  0.91632  (train_2022.py:  55)
2022-03-26 14:07:27,053  [INFO]  Epoch: 19  Loss: 0.21916,  Dice-Coef:  0.78084  (train_2022.py:  81)
2022-03-26 14:10:26,936  [INFO]  Epoch: 20  Loss: 0.08459,  Dice-Coef:  0.91541  (train_2022.py:  55)
2022-03-26 14:11:34,843  [INFO]  Epoch: 20  Loss: 0.22192,  Dice-Coef:  0.77808  (train_2022.py:  81)
2022-03-26 14:14:34,881  [INFO]  Epoch: 21  Loss: 0.08372,  Dice-Coef:  0.91628  (train_2022.py:  55)
2022-03-26 14:15:42,885  [INFO]  Epoch: 21  Loss: 0.22016,  Dice-Coef:  0.77984  (train_2022.py:  81)
2022-03-26 14:18:43,276  [INFO]  Epoch: 22  Loss: 0.08247,  Dice-Coef:  0.91753  (train_2022.py:  55)
2022-03-26 14:19:51,536  [INFO]  Epoch: 22  Loss: 0.21555,  Dice-Coef:  0.78445  (train_2022.py:  81)
2022-03-26 14:22:52,475  [INFO]  Epoch: 23  Loss: 0.08292,  Dice-Coef:  0.91708  (train_2022.py:  55)
2022-03-26 14:24:00,864  [INFO]  Epoch: 23  Loss: 0.22740,  Dice-Coef:  0.77260  (train_2022.py:  81)
2022-03-26 14:27:01,923  [INFO]  Epoch: 24  Loss: 0.08346,  Dice-Coef:  0.91654  (train_2022.py:  55)
2022-03-26 14:28:10,353  [INFO]  Epoch: 24  Loss: 0.21518,  Dice-Coef:  0.78482  (train_2022.py:  81)
2022-03-26 14:31:11,165  [INFO]  Epoch: 25  Loss: 0.08314,  Dice-Coef:  0.91686  (train_2022.py:  55)
2022-03-26 14:32:19,239  [INFO]  Epoch: 25  Loss: 0.22091,  Dice-Coef:  0.77909  (train_2022.py:  81)
2022-03-26 14:35:19,497  [INFO]  Epoch: 26  Loss: 0.08279,  Dice-Coef:  0.91721  (train_2022.py:  55)
2022-03-26 14:36:27,496  [INFO]  Epoch: 26  Loss: 0.21601,  Dice-Coef:  0.78399  (train_2022.py:  81)
2022-03-26 14:39:27,479  [INFO]  Epoch: 27  Loss: 0.08326,  Dice-Coef:  0.91674  (train_2022.py:  55)
2022-03-26 14:40:35,530  [INFO]  Epoch: 27  Loss: 0.22434,  Dice-Coef:  0.77566  (train_2022.py:  81)
2022-03-26 14:43:35,566  [INFO]  Epoch: 28  Loss: 0.08284,  Dice-Coef:  0.91716  (train_2022.py:  55)
2022-03-26 14:44:43,482  [INFO]  Epoch: 28  Loss: 0.21501,  Dice-Coef:  0.78499  (train_2022.py:  81)
2022-03-26 14:47:43,423  [INFO]  Epoch: 29  Loss: 0.08313,  Dice-Coef:  0.91687  (train_2022.py:  55)
2022-03-26 14:48:51,511  [INFO]  Epoch: 29  Loss: 0.21718,  Dice-Coef:  0.78282  (train_2022.py:  81)
2022-03-26 14:51:49,662  [INFO]  Epoch: 30  Loss: 0.08296,  Dice-Coef:  0.91704  (train_2022.py:  55)
2022-03-26 14:52:56,142  [INFO]  Epoch: 30  Loss: 0.21592,  Dice-Coef:  0.78408  (train_2022.py:  81)
