1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
0.9747899174690247,
1.0,
1.0,
1.0,
1.0,
1.0,
0.9414698481559753,
0.9414151310920715,
1.0,
0.9485294222831726,
1.0,
1.0,
0.8985480070114136,
0.8285816311836243,
0.9803921580314636,
0.9453781843185425,
0.6798070669174194,
0.7499538660049438,
1.0,
0.9022287726402283,
0.6105135083198547,
0.651894211769104,
0.7070416212081909,
0.7085748910903931,
0.6496542692184448,
0.47387272119522095,
0.6542936563491821,
0.5136005282402039,
0.2996178865432739,
0.415327250957489,
0.24084711074829102,
0.367845356464386,
0.23691606521606445,
0.36008137464523315,
0.48422718048095703,
0.41366034746170044,
0.29512447118759155,
0.5896737575531006,
0.31469255685806274,
0.41280072927474976,
0.24972206354141235,
0.3581728935241699,
0.2983611822128296,
0.24664974212646484,
0.3555436134338379,
0.13061416149139404,
0.23624294996261597,
0.3549467921257019,
0.18886995315551758,
0.1837763786315918,
0.1774788498878479,
0.1798744797706604,
0.0622938871383667,
0.06066620349884033,
0.060485005378723145,
0.006802737712860107,
0.005451560020446777,
0.13228774070739746,
0.08354181051254272,
0.08949583768844604,
0.13826143741607666,
0.06727159023284912,
0.1777578592300415,
0.06163299083709717,
0.06187552213668823,
0.12020367383956909,
0.06162530183792114,
0.11932992935180664,
0.06468451023101807,
0.21186459064483643,
0.0612981915473938,
0.12008535861968994,
0.02671128511428833,
0.07098066806793213,
0.1776437759399414,
0.11978656053543091,
0.0014938116073608398,
0.29559141397476196,
0.17904138565063477,
0.4124235510826111,
0.25101613998413086,
0.3555558919906616,
0.1786789894104004,
0.3550334572792053,
0.35368043184280396,
0.4866989254951477,
0.24504423141479492,
0.12554329633712769,
0.07530003786087036,
0.35652756690979004,
0.07482320070266724,
0.23956328630447388,
0.29584741592407227,
0.3021867871284485,
0.5331931114196777,
0.47309398651123047,
0.4154796004295349,
0.47342348098754883,
0.5892670154571533,
0.589452862739563,
0.5338016748428345,
0.4135206341743469,
0.47256773710250854,
0.47231972217559814,
0.5438319444656372,
0.5311206579208374,
0.7100303173065186,
0.5965697765350342,
0.4169318675994873,
0.6694349646568298,
0.5457421541213989,
0.512582540512085,
0.6669636368751526,
0.7679710388183594,
0.7371913194656372,
0.541551411151886,
0.7111920118331909,
1.0,
0.8254180550575256,
0.8635945320129395,
0.8865950703620911,
0.8641032576560974,
0.9420351982116699,
0.9125336408615112,
1.0,
0.9420884847640991,
0.9458823204040527,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
